id_transaccion,id_cliente,monto,fecha,id_tienda,nombre,edad,ciudad,pais,preferencias,puntos_lealtad,gastos_mensuales,ingresos,lat,lon,segmento_cliente,PC1,PC2,PC3
6390,1349,2943.28,2023-06-22,12,Ana López,47,Chihuahua,MEX,['Deportes'],0.9033293221018852,0.8406278002692116,0.9580987818570108,31.709997,-103.654045,Premium Adulto,0.11984551847797742,0.2846713211422801,0.41472462938913224
6391,625,4623.69,2024-10-14,11,Daniela Martínez,36,Culiacán,México,"['Ropa', 'Electrónica']",0.10489370236662655,0.13948988656860717,0.048339628623508976,18.452173,-104.265347,Regular Adulto,0.6105187611377096,-0.1367238415808243,-0.4857224719730649
6392,765,446.76,2024-08-22,13,Luis González,43,Hermosillo,MEXICO,"['Alimentos', 'Juguetes']",0.3283192940232651,0.8235198829559786,0.1097167379842046,32.669834,-109.828114,Premium Adulto,-0.5897300111007069,0.11412901509501472,-0.269167683105856
6393,346,2799.47,2023-06-26,6,José Ramírez,36,Puebla,México,"['Alimentos', 'Deportes']",0.6927396710790212,0.4471032761783791,0.22712511283244252,18.745942,-96.975825,Regular Adulto,0.09186331804345083,-0.3144851457344225,0.07146656728402234
6394,718,92.68,2023-04-19,18,Isabel Díaz,66,Querétaro,Mexico,"['Hogar', 'Ropa', 'Deportes']",0.8612113918973124,0.9419151045155286,0.14991159705833684,29.624704,-107.082951,Premium Adulto,-0.706722935240173,0.4313715463586423,0.386296454647886
6395,376,1795.71,2024-11-10,13,Miguel Ruiz,46,Puebla,Mex,['Electrónica'],0.1036903329322102,0.47893811863049246,0.21622936179606678,21.625547,-89.05851,Regular Adulto,-0.19933618502501738,-0.030906486132406652,-0.317271930175045
6396,345,3796.82,2023-11-04,15,Fernando Cruz,24,Guadalajara,México,"['Electrónica', 'Deportes']",0.6931407942238267,0.8325861663326164,0.9936154098767433,19.560182,-116.381768,Premium Joven,0.392371413787592,0.3637678711820056,-0.031676773585640916
6397,353,2784.73,2023-07-13,19,María Jiménez,18,Culiacán,MEX,"['Belleza', 'Electrónica', 'Hogar']",0.374047332531087,0.8251744925285444,0.4625638014960991,16.780376,-90.322576,Premium Joven,0.1032309767370988,0.30441983896895985,-0.3881528179689509
6398,516,4410.02,2024-10-23,1,José Ramos,31,Tijuana,MEX,"['Deportes', 'Belleza']",0.3377456879261933,0.09247686182145903,0.9599613935759863,18.749783,-103.996441,Regular Adulto,0.5613636076753403,-0.44253139079266446,-0.12653257468937895
6399,186,4262.85,2023-06-23,6,Verónica Torres,56,León,mx,"['Ropa', 'Belleza']",0.16265543521861212,0.4287572943597998,0.27534614970098986,24.355257,-101.29159,Regular Adulto,0.5026058062086469,-0.2829339809754844,-0.1289315646894933
6400,504,4614.19,2023-03-31,10,Sergio Hernández,23,Puebla,méxico,"['Hogar', 'Alimentos']",0.4839550742077817,0.3186762609166306,0.05944665461072858,18.222073,-93.099444,Regular Joven,0.6113085292200244,-0.19424916301505885,-0.27834166739584854
6401,1167,2888.32,2024-08-31,1,Ricardo Pérez,62,Tijuana,méxico,['Juguetes'],0.8858804653028479,0.5778122898793691,0.24391252362319715,25.850757,-90.173598,Premium Adulto,0.09972125373723362,-0.4870998122756288,0.5661173380882971
6402,28,3047.15,2024-11-01,14,Gabriela Martínez,37,Culiacán,México,"['Alimentos', 'Belleza', 'Deportes']",0.9675090252707581,0.5394747161001097,0.9184787188564763,16.775777,-96.513739,Premium Adulto,0.16154015334683014,0.24624595444059105,0.36649314276476375
6403,808,892.69,2024-12-11,15,Verónica Díaz,18,León,MEXICO,"['Alimentos', 'Juguetes', 'Electrónica']",0.6546329723225031,0.5723432074227303,0.27202424506932743,28.586995,-99.492025,Premium Joven,-0.4596279050281851,0.1892565451872964,-0.24982365253637018
6404,82,715.18,2024-02-13,1,Verónica Ruiz,32,León,méxico,['Hogar'],0.4015242679502607,0.18345724691994494,0.23437576999503063,20.190617,-89.685663,Regular Adulto,-0.5021683325931359,-0.6347287910776417,-0.16608848834925038
6405,538,4596.88,2023-12-17,2,Ricardo Cruz,66,Puebla,méxico,['Hogar'],0.7406738868832732,0.08786915342357621,0.2666568997631237,14.996907,-108.281939,Regular Adulto,0.5919517500881502,-0.4526070528986787,0.4384893337996536
6406,1190,1838.47,2023-07-18,6,Gabriela Sánchez,70,Monterrey,México,"['Alimentos', 'Electrónica']",0.2898114721219414,0.911835151004015,0.2735561887868557,30.823759,-93.564719,Premium Adulto,-0.19509381343291549,-0.24015569146509036,0.15008740726716008
6407,137,2412.21,2023-10-19,2,María Castillo,54,Hermosillo,MEX,"['Belleza', 'Electrónica', 'Ropa']",0.9081427998395507,0.98005597645749,0.33013420500053886,29.199249,-91.579102,Premium Adulto,-0.027152541491761273,-0.39335286211214404,0.512291937665891
6408,39,3600.02,2024-09-21,3,Carlos Castillo,29,Ciudad de México,mx,"['Hogar', 'Belleza', 'Deportes']",0.3989169675090252,0.560141265345636,0.5551575193649786,15.122716,-110.623373,Premium Joven,0.3427385095494131,-0.41102277025205386,-0.17846178597571039
6409,103,3699.75,2023-03-28,19,Jorge Torres,62,Tijuana,MEX,"['Belleza', 'Hogar', 'Deportes']",0.847573204973927,0.326696039093526,0.883680585928741,32.557917,-108.641539,Regular Adulto,0.31082680612869507,0.6495940033350078,0.4260453008461642
6410,450,1265.77,2023-07-25,18,Gabriela Martínez,70,Guadalajara,Mexico,"['Belleza', 'Alimentos', 'Electrónica']",0.28800641797031684,0.009967512056022743,0.047450190461296546,20.833884,-108.31258,Regular Adulto,-0.37699788522133265,0.28512965696175563,-0.0677308447917031
6411,1269,929.3,2023-06-14,10,Claudia Moreno,49,Mérida,MEX,['Ropa'],0.6768953068592057,0.09712699610581789,0.2172296458553717,30.268609,-106.032135,Regular Adulto,-0.47269810915865823,-0.012684312436530787,0.0871181422590076
6412,950,513.55,2024-08-29,8,Alejandro Ramos,65,Oaxaca,MEX,"['Ropa', 'Deportes', 'Hogar']",0.5086241476133173,0.32856663499724237,0.32048179770143004,17.867827,-102.173252,Regular Adulto,-0.5722656856326536,-0.18425688755185676,0.21378397414294947
6413,783,4268.28,2024-12-12,2,Alejandro Gutiérrez,63,Querétaro,MEX,"['Alimentos', 'Electrónica', 'Hogar']",0.573606097071801,0.704288999996143,0.8020384426926044,19.887478,-86.919906,Premium Adulto,0.5120038700164502,-0.4002287399750662,0.4612104448861416
6414,860,4827.2,2024-06-25,5,Claudia Reyes,66,Monterrey,Mex,"['Ropa', 'Belleza', 'Juguetes']",0.9783393501805054,0.9608923320995543,0.4232558431479807,30.163378,-96.049554,Premium Adulto,0.6530380479129991,-0.16854638206813255,0.6889003121328876
6415,945,2454.98,2023-02-08,11,Verónica Cruz,70,Oaxaca,mx,['Alimentos'],0.9231849177697553,0.785789127916619,0.013628836920711665,27.215914,-113.363122,Premium Adulto,-0.03060983577798826,0.07754524384131067,0.4987709745496245
6416,820,1440.88,2023-04-24,14,Isabel Ruiz,69,Ciudad de México,mx,"['Alimentos', 'Deportes', 'Electrónica']",0.5381066987565183,0.9054326990449033,0.6970777949893113,30.502686,-100.321472,Premium Adulto,-0.31378205522430774,0.29296285057248916,0.3201640096731224
6417,113,2396.31,2024-03-22,5,Valentina López,48,Cancún,méxico,"['Electrónica', 'Hogar', 'Ropa']",0.201764941837144,0.8864978973473536,0.3012485655138649,30.268243,-103.086084,Premium Adulto,-0.02212708621532722,-0.28804674876169006,-0.17562620019310082
6418,801,1442.83,2024-12-26,17,Luis Gutiérrez,61,Puebla,méxico,"['Hogar', 'Alimentos', 'Juguetes']",0.8263136782992379,0.12234982843228635,0.18590539663266192,17.369113,-99.136935,Regular Adulto,-0.3234905434916807,0.2605407807417649,0.32695023384971655
6419,1461,4700.0,2023-01-11,1,Andrés Vargas,64,Veracruz,MEX,['Deportes'],0.17007621339751303,0.24735963138332814,0.011263946383706036,24.087608,-106.360949,Regular Adulto,0.6222279376716271,-0.5632232920865724,-0.06564624643865336
6420,1173,1661.54,2024-04-19,6,Luis Hernández,64,Veracruz,MEX,['Juguetes'],0.28660248696349777,0.933879898743551,0.7021413156980627,17.038862,-94.188497,Premium Adulto,-0.22118940264159553,-0.24994388332101414,0.18130252105325229
6421,410,1393.32,2023-04-03,15,Verónica Ruiz,59,Querétaro,MEX,"['Alimentos', 'Hogar']",0.41295627757721615,0.8700919356103606,0.30951553264859055,16.507812,-87.824473,Premium Adulto,-0.3096228840933314,0.10679883102702903,0.10164835189191945
6422,872,3312.22,2023-08-17,4,Laura Chávez,63,Oaxaca,Mex,['Juguetes'],0.17188126754913757,0.76252945706436,0.03064141178676509,15.204325,-93.399369,Premium Adulto,0.2465260622279417,-0.5072204183620794,-0.014841619518563554
6423,422,4916.04,2023-07-22,14,María Rodríguez,20,Ciudad de México,Mexico,['Hogar'],0.4111512234255916,0.07196201726090763,0.41808094234504245,20.12686,-88.614658,Regular Joven,0.6902856535222193,0.059605523333439825,-0.33886639315513245
6424,235,111.53,2024-09-24,9,Ana Vargas,53,Chihuahua,méxico,"['Hogar', 'Juguetes']",0.7135980746089049,0.8582191155616866,0.00871235396219995,19.592639,-107.671014,Premium Adulto,-0.6763413941533926,-0.14626695225833763,0.18659714650028691
6425,580,3577.13,2024-03-21,10,Carlos Ramírez,47,Tijuana,Mexico,['Deportes'],0.8584035298836743,0.8012977178729975,0.6420640414173691,21.264658,-88.66847,Premium Adulto,0.3106308004582228,-0.0009473271670413785,0.40941088414346405
6426,282,4696.52,2023-04-12,13,Pedro Gutiérrez,51,Cancún,MEX,"['Juguetes', 'Alimentos']",0.26674689129562773,0.1564692405894884,0.538883605531237,18.910899,-92.964368,Regular Adulto,0.6223369715198734,0.0602502676059391,-0.08821028527390495
6427,715,1416.31,2023-10-22,4,Ana Rodríguez,58,Veracruz,MEX,['Electrónica'],0.9153630164460489,0.9772340121903714,0.3261937001335359,14.900248,-113.208106,Premium Adulto,-0.29311397853402565,-0.3096240045463127,0.49911656923082237
6428,403,2325.85,2024-04-20,16,Mónica Hernández,29,Guadalajara,méxico,['Ropa'],0.6205375050140393,0.7094161040951266,0.5953836289691344,21.34249,-116.864023,Premium Joven,-0.03766962234249571,0.33637745297648536,-0.1310077608508189
6429,1349,4479.06,2024-06-19,12,Ana López,47,Chihuahua,MEX,['Deportes'],0.9033293221018852,0.8406278002692116,0.9580987818570108,31.709997,-103.654045,Premium Adulto,0.5581721484978639,0.29241489759210393,0.42364032943344276
6430,977,4757.56,2023-02-02,14,Daniela Gutiérrez,59,Oaxaca,MEX,"['Ropa', 'Alimentos', 'Hogar']",0.775371038908945,0.1875854142373561,0.7053045637926819,29.646651,-114.975929,Regular Adulto,0.6190564812122799,0.35626855529625834,0.32830254557632177
6431,1419,1081.72,2023-09-15,20,Pedro Díaz,65,Puebla,México,"['Juguetes', 'Electrónica']",0.9897713598074609,0.665852432481773,0.5728919280548695,15.024913,-114.862475,Premium Adulto,-0.41122318402129066,0.5608412873779056,0.5267626931929721
6432,599,941.3,2023-02-16,9,Daniela González,18,Puebla,MEX,"['Juguetes', 'Ropa']",0.44464500601684714,0.41774970526865235,0.9622302621852694,29.704127,-109.349775,Regular Joven,-0.43599860913806154,0.03772427030900993,-0.2880833608716224
6433,878,4053.82,2024-04-29,11,Elena Sánchez,68,León,México,"['Ropa', 'Juguetes']",0.5038106698756518,0.8405686611547298,0.6597821570958802,28.562736,-99.884642,Premium Adulto,0.43584575154417626,0.12697263800627745,0.31588621284813523
6434,697,545.43,2024-07-17,15,Jorge Castillo,54,Veracruz,Mexico,"['Electrónica', 'Alimentos']",0.9749298034496591,0.14516081339423806,0.05307982654086148,31.879674,-99.602792,Regular Adulto,-0.5963738076213307,0.23315448440671938,0.3241723497750819
6435,41,4990.13,2024-05-21,20,Andrés Martínez,35,Ciudad de México,MEXICO,"['Juguetes', 'Ropa', 'Alimentos']",0.6684717208182912,0.6848708003193512,0.459289173307293,20.833339,-98.086814,Premium Adulto,0.7121482525081162,0.46760836849070775,-0.008035688795494544
6436,1261,2844.93,2023-06-26,10,Verónica Castillo,55,Veracruz,México,"['Ropa', 'Electrónica', 'Juguetes']",0.11050942639390293,0.09559837855975688,0.7020988470290562,24.844801,-104.392202,Regular Adulto,0.09093572572225606,-0.004275777696294836,-0.1757713259396545
6437,1429,954.62,2023-06-22,10,Gabriela Ruiz,70,Ciudad de México,mx,"['Electrónica', 'Juguetes']",0.14701163257119937,0.9338606142496982,0.4032772724644234,30.995686,-103.070205,Premium Adulto,-0.44534392084889873,0.0017514477762478053,-0.0037834018609523845
6438,1148,1135.0,2023-11-12,9,Eduardo Ramírez,59,León,Mex,['Alimentos'],0.10930605695948656,0.10196740406285716,0.9673474697020101,25.109228,-115.827772,Regular Adulto,-0.3943440343659473,0.03513907422131446,-0.12481655386474066
6439,548,434.96,2024-05-23,6,Claudia Mendoza,22,Acapulco,Mexico,['Alimentos'],0.5008022462896109,0.46035943725275674,0.6626437173814247,19.679105,-94.261646,Regular Joven,-0.5716284766069877,-0.2809373964013129,-0.16234301523405847
6440,449,1379.91,2024-03-14,11,Luis Chávez,36,Mérida,México,"['Electrónica', 'Alimentos', 'Juguetes']",0.14841556357801844,0.0331988989839643,0.8293265657684098,31.337801,-115.542254,Regular Adulto,-0.32731207442162413,0.1259509106330463,-0.4014909877641309
6441,403,2529.87,2024-02-03,19,Mónica Hernández,29,Guadalajara,méxico,['Ropa'],0.6205375050140393,0.7094161040951266,0.5953836289691344,21.34249,-116.864023,Premium Joven,0.018200022149883144,0.48881052254245905,-0.1532161204319583
6442,524,2270.74,2023-01-12,6,Miguel Morales,56,Querétaro,méxico,"['Hogar', 'Belleza']",0.9911752908142799,0.24436410667153494,0.7161797482409223,32.460032,-109.566315,Regular Adulto,-0.08953844347631035,-0.036794462916430404,0.5278450358824256
6443,736,4377.03,2024-07-02,12,Verónica Ruiz,55,Guadalajara,México,"['Hogar', 'Belleza', 'Electrónica']",0.48054552747693535,0.1995983682746935,0.47372357944639276,21.244134,-107.079279,Regular Adulto,0.5265617763412631,0.08891265306587559,0.0700042675126703
6444,462,1923.58,2023-05-21,14,Mónica Ruiz,38,Veracruz,mx,['Electrónica'],0.3967107902125952,0.35607660829464655,0.5771163586775577,16.643677,-96.853343,Regular Adulto,-0.15740556258767213,0.10726171822621577,-0.1439310081926266
6445,1146,2860.71,2023-10-15,15,Andrés Ortiz,32,Querétaro,MEXICO,"['Electrónica', 'Deportes', 'Belleza']",0.45186522262334533,0.10304090755399338,0.10679347793425449,24.166552,-88.332011,Regular Adulto,0.09004303260004243,0.08223452239768014,-0.2540695257778337
6446,355,1029.41,2024-03-20,9,Elena Morales,31,Querétaro,MEXICO,"['Belleza', 'Deportes', 'Hogar']",0.023465703971119134,0.10002224144957685,0.2957571529324816,32.284682,-97.464999,Regular Adulto,-0.4281523509983076,-0.15711809127900878,-0.5739734536780298
6447,130,3281.54,2023-01-04,20,Luis López,34,Ciudad de México,MEX,['Ropa'],0.14279983955074207,0.5315346471644723,0.3760126540607727,20.111551,-107.751139,Premium Adulto,0.231399316704607,0.40873214197845087,-0.4904197962141496
6448,695,1174.33,2023-12-12,11,Luis Jiménez,41,Hermosillo,mx,"['Hogar', 'Belleza', 'Deportes']",0.7073806658644204,0.20466504762627163,0.8916025952897438,31.32636,-102.894715,Regular Adulto,-0.39443725070699925,0.16453453970304432,0.14804248031706502
6449,987,3722.5,2023-10-02,6,Valentina Chávez,31,Tijuana,mx,"['Alimentos', 'Hogar', 'Juguetes']",0.6766947452868031,0.8561749592132955,0.5285248561240288,31.576595,-93.654772,Premium Adulto,0.35329681466853224,-0.1777585089498206,0.07130230065277476
6450,188,1984.53,2023-10-13,8,Roberto Martínez,48,Ciudad de México,MEX,"['Alimentos', 'Belleza']",0.43060569594865616,0.6485683834580183,0.7088175774348736,26.123376,-107.800105,Premium Adulto,-0.14237067353350952,-0.04836766093085154,0.02681986544693371
6451,658,3912.14,2024-09-09,1,Isabel Moreno,63,Mérida,Mex,['Belleza'],0.8698355395106298,0.5230687543631167,0.09177693051150841,31.473165,-101.543245,Premium Adulto,0.38379320612594925,-0.43782488086661814,0.4939296368688486
6452,67,2928.68,2023-08-14,16,Isabel Díaz,70,Monterrey,Mex,"['Electrónica', 'Hogar']",0.9783393501805054,0.30405475767747847,0.41049267261877975,23.381665,-100.059167,Regular Adulto,0.0936459877712027,0.3349653052201482,0.5960117617034415
6453,1093,434.38,2024-11-19,14,Roberto Díaz,33,Ciudad de México,mx,"['Alimentos', 'Electrónica', 'Hogar']",0.9292017649418371,0.32621906927890143,0.47806713602113715,17.573522,-112.001045,Regular Adulto,-0.5890721429200299,0.19196327403253033,0.1375373061897539
6454,103,1558.39,2024-10-25,14,Jorge Torres,62,Tijuana,MEX,"['Belleza', 'Hogar', 'Deportes']",0.847573204973927,0.326696039093526,0.883680585928741,32.557917,-108.641539,Regular Adulto,-0.2964055134282277,0.386456394616425,0.45260194907749907
6455,193,1503.32,2024-04-11,17,Laura Rivera,41,Chihuahua,MEXICO,"['Hogar', 'Alimentos']",0.1684717208182912,0.2219889512706553,0.270108480739457,32.08855,-97.830048,Regular Adulto,-0.30278899789348074,0.2741258449796735,-0.4086994917907879
6456,1071,1346.52,2023-08-06,15,Eduardo Torres,24,Hermosillo,México,['Juguetes'],0.45367027677496985,0.3443104957786243,0.2931768474171504,23.631109,-87.226906,Regular Joven,-0.33063785175691046,0.10042514859022378,-0.2984815005407385
6457,105,2011.09,2024-01-20,3,Sergio Ruiz,34,Oaxaca,mx,"['Hogar', 'Electrónica', 'Juguetes']",0.8802647412755716,0.5875831000980938,0.9002726141322107,29.087979,-113.319102,Premium Adulto,-0.13485201518203493,-0.19168945780063656,0.26781368419910057
6458,1111,3774.59,2024-10-29,12,Roberto Hernández,29,León,MEX,"['Belleza', 'Electrónica', 'Hogar']",0.40934616927396705,0.13163338377299835,0.0036385499593809822,16.693125,-102.426624,Regular Joven,0.3670135330875752,-0.09140573500752514,-0.3379152937045808
6459,852,1319.22,2024-02-29,15,José López,37,Veracruz,méxico,['Ropa'],0.17067789811472123,0.8982871512559991,0.9972323248538002,23.670408,-112.175993,Premium Adulto,-0.31639775301510475,0.3219515525760208,-0.29916765173285176
6460,270,3413.21,2024-02-02,8,Isabel Flores,69,Guadalajara,México,"['Juguetes', 'Ropa']",0.9907741676694745,0.6458428416601635,0.08272389235234091,25.448064,-87.502695,Premium Adulto,0.23977328924700914,-0.15378231628033945,0.6584319696694063
6461,828,2789.59,2023-03-10,12,Pedro Pérez,68,Monterrey,Mex,['Deportes'],0.03971119133574007,0.8930379120292816,0.09784046818101748,15.621781,-107.53478,Premium Adulto,0.09648686335778678,-0.04696138879351519,-0.15410063613676372
6462,1350,1519.83,2024-12-11,3,Miguel Castillo,58,Culiacán,MEXICO,['Belleza'],0.9677095868431609,0.7868356331163614,0.8481236260283795,22.878427,-116.057311,Premium Adulto,-0.27410370992999655,-0.19356911209568356,0.6035600003822368
6463,1064,1895.2,2024-06-13,20,Sergio Rivera,55,Culiacán,mx,"['Belleza', 'Alimentos', 'Deportes']",0.9831528279181708,0.27213763471825997,0.9761726728004068,26.506505,-95.895114,Regular Adulto,-0.1989858723486903,0.6315886770945534,0.5010814807914148
6464,1170,216.11,2023-03-03,5,Fernando López,42,Guadalajara,Mex,"['Belleza', 'Juguetes', 'Hogar']",0.26193341355796224,0.7153685845310075,0.6884414305637929,31.048796,-105.613858,Premium Adulto,-0.6445426140827801,-0.2126886417983248,-0.15966261684390726
6465,928,2403.12,2024-12-13,6,María Morales,59,León,Mexico,"['Belleza', 'Ropa']",0.7023666265543522,0.2886207344306639,0.09110357507398965,22.646307,-109.921038,Regular Adulto,-0.03953225728034804,-0.2491925550165187,0.24866064987854708
6466,1182,4223.46,2023-01-12,17,Ricardo Martínez,24,Chihuahua,mx,"['Hogar', 'Ropa', 'Deportes']",0.021259526674689132,0.23438888081797107,0.20712784525058048,30.708013,-107.627469,Regular Joven,0.4866123327127898,0.2652987653291262,-0.7334074264370797
6467,631,1705.88,2024-12-15,15,Patricia Rivera,47,Oaxaca,méxico,"['Hogar', 'Juguetes', 'Ropa']",0.5174488567990373,0.8484547335075795,0.674882439913177,25.913234,-108.355295,Premium Adulto,-0.22328290279915142,0.3102809648354812,0.031557113956363736
6468,1331,4214.23,2024-07-29,13,Luis Vargas,44,Ciudad de México,MEXICO,"['Juguetes', 'Belleza']",0.9239871640593662,0.42637501655252397,0.5954434590437098,19.408199,-88.23595,Regular Adulto,0.48298633565684845,0.12667415576500152,0.3825250178183086
6469,42,1485.78,2023-08-30,12,Daniela Mendoza,64,Monterrey,mx,"['Deportes', 'Juguetes']",0.1560369033293221,0.04289257122727805,0.8894122536533405,29.607902,-96.883064,Regular Adulto,-0.31044338114219294,0.14539493934063752,-0.020529884421837563
6470,844,3776.85,2024-03-14,2,José Gutiérrez,67,Querétaro,MEX,"['Alimentos', 'Belleza', 'Juguetes']",0.4544725230645808,0.7484569190835494,0.16245427773681526,21.248329,-106.982549,Premium Adulto,0.3694802964526276,-0.4577506472430297,0.23468322748318515
6471,692,4502.16,2023-08-22,8,Daniela Rivera,43,Veracruz,mx,['Belleza'],0.9953870838347373,0.11931702036571117,0.4070481697539474,21.411903,-87.429057,Regular Adulto,0.5565681588649039,-0.15117862604557608,0.4154874834321751
6472,910,1371.69,2024-03-11,19,Jorge Ruiz,68,Monterrey,Mex,"['Deportes', 'Ropa']",0.9967910148415563,0.41751314881072527,0.7466974934003288,17.905345,-92.023897,Regular Adulto,-0.34131214503060436,0.4837091599673651,0.6572603147273559
6473,1043,1265.95,2023-01-28,13,Luis Mendoza,33,Veracruz,México,"['Belleza', 'Deportes', 'Hogar']",0.7436823104693141,0.4045076861564333,0.7896190279936639,17.33048,-109.532577,Regular Adulto,-0.3436721538877734,0.1780362109098098,0.07312796588720727
6474,990,3240.83,2024-11-12,7,Roberto Jiménez,38,León,Mexico,['Electrónica'],0.37364620938628157,0.705424213867608,0.4477355585491367,20.228936,-111.556915,Premium Adulto,0.22987584192218358,-0.18535426683257916,-0.15527297270685725
6475,46,4096.25,2024-04-27,4,Mónica López,59,Cancún,Mexico,['Belleza'],0.6229442438828721,0.6000228842660387,0.4659182921505213,23.787109,-95.624502,Premium Adulto,0.45347640634265574,-0.3122512849637036,0.3389930124334726
6476,1123,4668.43,2023-07-07,6,Jorge Rivera,58,Cancún,mx,"['Belleza', 'Electrónica', 'Ropa']",0.25310870437224225,0.7105924582201442,0.7401444976430557,16.795828,-96.146077,Premium Adulto,0.6355542527620868,-0.23744741085765958,0.09438606437783237
6477,862,2081.05,2024-05-01,19,Daniela Reyes,63,Hermosillo,méxico,"['Hogar', 'Juguetes']",0.7801845166466105,0.7357188680773489,0.9186182778473941,30.238781,-110.480778,Premium Adulto,-0.13678334389949576,0.6423750727237538,0.4040141116414824
6478,1316,1441.99,2023-03-25,20,Luis Morales,50,Veracruz,mx,"['Juguetes', 'Alimentos']",0.6891295627757722,0.017880582700266257,0.06374987930484398,22.408971,-100.531305,Regular Adulto,-0.32882680058452074,0.39517798748877175,0.03395428842743364
6479,34,3866.93,2024-04-07,17,Laura Ramos,55,Chihuahua,Mexico,['Belleza'],0.1740874448455676,0.3197034816225202,0.4079681906998155,26.936423,-113.613354,Regular Adulto,0.37818286165884674,0.3537974047607373,-0.2464311275813006
6480,1326,2559.98,2023-12-03,7,Daniela Ramos,70,Mérida,Mexico,"['Hogar', 'Alimentos', 'Belleza']",0.8186923385479342,0.43457221207286456,0.588531883486806,22.626968,-92.4359,Regular Adulto,0.002448625012762773,-0.1323725236552491,0.6042203992517816
6481,1029,3811.64,2024-11-23,20,Fernando Sánchez,64,Monterrey,MEXICO,['Deportes'],0.040312876052948254,0.1162482145772775,0.6900287972298675,31.021504,-113.134743,Regular Adulto,0.35001125090000706,0.5761452849406348,-0.24407902702606377
6482,96,1966.69,2023-07-30,19,Carlos Sánchez,54,Mérida,méxico,"['Juguetes', 'Hogar', 'Alimentos']",0.5346971520256719,0.20822882209025914,0.6012201328735143,29.779025,-102.802147,Regular Adulto,-0.17775196015952066,0.5003649235432093,0.05218937904327303
6483,850,1061.53,2024-11-27,6,Alejandro Gutiérrez,59,Cancún,MEXICO,['Alimentos'],0.5026073004412355,0.674745155413736,0.7422320063387827,29.999286,-107.367218,Premium Adulto,-0.4143902574221432,-0.1027954070310162,0.21551701625260467
6484,1427,2599.43,2024-09-24,17,Isabel Torres,44,Chihuahua,mx,['Belleza'],0.3329322101885278,0.4430226772791379,0.9238912038171586,23.053326,-91.516713,Regular Adulto,0.027275533357471793,0.354806886434617,-0.07683109648143815
6485,987,4937.69,2023-01-25,11,Valentina Chávez,31,Tijuana,mx,"['Alimentos', 'Hogar', 'Juguetes']",0.6766947452868031,0.8561749592132955,0.5285248561240288,31.576595,-93.654772,Premium Adulto,0.6961911594338062,0.08070924588309258,0.03936893576277822
6486,1306,1647.13,2023-01-23,10,Andrés López,65,Ciudad de México,Mex,"['Ropa', 'Deportes']",0.36582430806257515,0.6523957126713267,0.2973238194611474,22.894781,-105.365387,Premium Adulto,-0.2460648723930956,-0.04740073826084856,0.08877414543399864
6487,1170,733.35,2023-05-01,15,Fernando López,42,Guadalajara,Mex,"['Belleza', 'Juguetes', 'Hogar']",0.26193341355796224,0.7153685845310075,0.6884414305637929,31.048796,-105.613858,Premium Adulto,-0.5047827886839729,0.29460059961995577,-0.23463574362267092
6488,121,1348.69,2024-07-28,14,Pedro Chávez,60,Mérida,MEX,['Alimentos'],0.2940232651423987,0.9144552709021415,0.8656271280242066,16.868433,-104.586818,Premium Adulto,-0.3124506703947568,0.21552838870360969,0.07355811166373316
6489,1434,3835.97,2024-07-12,13,Mónica Mendoza,22,Querétaro,México,"['Hogar', 'Alimentos']",0.477135980746089,0.6588328767193733,0.943462582765493,17.129788,-89.448959,Premium Joven,0.40356466714792405,0.11333486474236176,-0.13477930115588177
6490,1399,3630.28,2023-01-31,14,Sergio Morales,40,Ciudad de México,MEX,"['Electrónica', 'Ropa']",0.6720818291215404,0.913512901969204,0.6533860817350935,29.237252,-107.647446,Premium Adulto,0.32442536901538266,0.29489458953251313,0.08941560274914906
6491,801,1069.37,2023-03-04,3,Luis Gutiérrez,61,Puebla,méxico,"['Hogar', 'Alimentos', 'Juguetes']",0.8263136782992379,0.12234982843228635,0.18590539663266192,17.369113,-99.136935,Regular Adulto,-0.4190679394745158,-0.4478960091919464,0.43394839903662086
6492,824,3826.88,2024-08-14,1,Jorge Ortiz,25,Puebla,méxico,['Hogar'],0.5260730044123546,0.1523796422597827,0.906538879599053,29.585044,-92.147956,Regular Joven,0.3798123228958281,-0.4120758885140531,-0.039013894367981417
6493,972,998.71,2024-08-17,19,Fernando Reyes,24,Acapulco,MEXICO,['Ropa'],0.5377055756117128,0.7026806732088241,0.24122444384406622,31.40081,-94.102677,Premium Joven,-0.43475797210318884,0.381592505095798,-0.29130961640920877
6494,364,3845.35,2024-06-05,20,Elena González,48,Mérida,México,"['Belleza', 'Juguetes', 'Ropa']",0.045728038507821894,0.15408953404805953,0.41343676635541227,28.415302,-96.115552,Regular Adulto,0.3660356654280492,0.42876155521583903,-0.4031560183404629
6495,165,3380.87,2024-08-03,18,Mónica Rodríguez,55,Oaxaca,mx,"['Juguetes', 'Belleza']",0.8766546329723225,0.6635177230926671,0.87335802837468,17.391075,-89.55051,Premium Adulto,0.24797656868926898,0.4336381250910619,0.4853065290318992
6496,328,2478.16,2024-07-29,5,María Sánchez,22,Querétaro,méxico,['Deportes'],0.04973926995587645,0.6955068414956025,0.3801820623827354,21.427802,-99.250323,Premium Joven,0.021774988121258665,-0.39311909998224787,-0.5481033805775632
